marca_temporal;identidad_de_genero;edad;maximo_nivel_de_formacion;que_carrera_de_grado_estudiaste;en_que_tipo_de_universidad_estudiaste_tu_carrera_de_grado;pais_en_el_que_trabajas;provincia_donde_trabajas;trabajo;rubro_de_la_empresa;cuantos_empleados_tiene_la_empresa;origen_del_capital;cuantas_personas_integran_el_area_de_rrhh;en_que_puesto_trabajas;tipo_de_contratacion;como_es_tu_jornada_laboral;cual_es_tu_funcion_principal_en_rrhh;cuantas_personas_tenes_a_cargo_pone_0_si_no_tenes_gente_a_cargo;hace_cuantos_anos_trabajas_en_la_empresa_donde_estas_0_para_menos_de_un_ano;hace_cuantos_anos_estas_en_tu_puesto_actual_0_para_menos_de_un_ano;cuantos_anos_de_experiencia_tenes_en_rrhh;cual_es_tu_remuneracion_bruta_mensual_en_tu_moneda_local_antes_de_impuestos_y_deducciones;que_beneficios_tenes;recibis_bonos;frecuencia_del_bono;tuviste_ajustes_por_inflacion_en_2022;cual_fue_el_porcentaje_de_aumento_acumulado_que_tuviste_en_2022;mes_del_ultimo_ajuste;trabajas_en_proyectos_independientes_ademas_de_tu_empleo;queres_contestar_mas_preguntas_30;van_a_ver_los_partidos_de_la_copa_del_mundo_de_futbol_en_la_oficina;se_permite_bloquear_la_agenda_durante_los_partidos_de_tu_seleccion_en_el_mundial;te_exigieron_saber_un_idioma_extranjero_ingles_portugues_etc_para_entrar_a_trabajar_en_tu_empresa;que_porcentaje_del_tiempo_usas_el_idioma_extranjero_en_tu_puesto_actual;que_tan_satisfecho_estas_con_tu_empresa;estas_buscando_trabajo;que_tan_de_acuerdo_estas_con_la_siguiente_frase_tengo_un_plan_de_desarrollo_claro_dentro_de_la_organizacion;cual_es_la_anecdota_mas_graciosa_o_bizarra_que_te_haya_sucedido_trabajando_en_rrhh;en_tu_empresa_sentis_que_rrhh_tiene_un_rol_importante_dentro_de_la_toma_de_decisiones_de_la_empresa;recursos_humanos_deberia_tener_un_colegio_profesional_como_abogacia_por_ejemplo;fundamenta_tu_respuesta_a_la_pregunta_anterior;participas_en_alguna_comunidad_de_rrhh;en_cuales;cual_es_la_tarea_que_mas_odias_trabajando_en_rrhh_actual_o_pasada;queres_contestar_mas_preguntas_45;te_identificas_como_lgbtiq_lesbiana_gay_bisexual_transexual_otra_minoria_sexual;tenes_alguna_discapacidad;en_tu_empresa_puedes_ser_como_realmente_eres_por_ej_expresar_abiertamente_tu_personalidad_tu_identidad_de_genero_orientacion_sexual_etc;que_porcentaje_aproximado_del_management_de_tu_empresa_son_mujeres_entiendase_posiciones_de_jefatura_de_gerencia_o_de_direccion;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_mayores_de_50_anos;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_con_discapacidad;es_importante_incorporar_el_lenguaje_inclusivo_en_la_organizacion;en_tu_organizacion_existe_una_linea_segura_o_politicas_definidas_para_actuar_frente_a_situaciones_de_acoso_o_discriminacion;sufriste_alguna_situacion_de_acoso_abuso_o_de_discriminacion_en_algun_trabajo;sentis_que_tu_entorno_laboral_es_machista
2022-10-15T07:48:10Z;Hombre cis;46 - 50;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Silvicultura, madera, celulosa, papel;501 - 1.000;Nacional;;Gerente;Indeterminado;Full time;Generalista;6;;9;20;550000;Abono de celular, Comedor / Almuerzos;Dos sueldos;Anual;2 ajustes;;Octubre;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;2;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Tenemos la responsabilidad sobre la permanencia o no de las personas en las organizaciones: tenemos que estar debidamente preparados para ocupar el rol, cualquiera no puede estar en el área.;No;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.4;No;No;Totalmente de acuerdo;Si;Si;Si, es muy machista
2022-10-15T08:05:44Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Administración de Empresas;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;251 - 500;Nacional;;Gerente;Indeterminado;Full time;Generalista;7;;2;15;810629;Vacaciones extendidas, Abono de celular, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Préstamos;Tres sueldos o más;Anual;3 o más ajustes;;Noviembre;No;Si;Sí;No se conversó;No;0.2;5;No estoy buscando cambiar;5;;Si, tiene un rol importante real;No;No creo que esta disciplina lo amerite.;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.2;Si;No;Totalmente en desacuerdo;No;No;No es un entorno machista
2022-10-15T09:18:05Z;Hombre cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Generalista;3;;5;16;718000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegro en electricidad;Tres sueldos o más;Anual;2 ajustes;;Agosto;No;Si;Trabajo full remoto;Sí, formalmente está avalado por la empresa;No;0;5;No,  pero escucho ofertas;1;;Si, tiene un rol importante real;No se;No sabría cuál sería el rol del colegio;No;;Trámites presenciales en organismos públicos;Si;Si;No tengo ninguna discapacidad;Totalmente de acuerdo;0.5;No;No;En desacuerdo;No;Si;No es un entorno machista
2022-10-15T09:45:13Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Privada;Perú;NA;Relación de Dependencia;Textiles, vestido, cuero, calzado;2.501 - 5.000;Nacional;;Analista;Plazo Fijo;Full time;Reclutamiento y selección;1;;1;4;2400;Medicina prepaga / Plan de salud, Abono de celular, Préstamos;No recibo bono;No recibo bono;1 solo;;Junio;No;Si;Sí;No me interesa;No;0.1;4;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;No;Debe conocer sobre legislación laboral, pero no como carrera profesional, no lo considero necesario;No;;Todavía no estamos tan adaptados a el uso de la información con herramientas digitales, por lo que hacer info es fastidioso, sin embargo me estoy capacitando para comenzar hr analytics;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;Si;Si;Totalmente de acuerdo;Si;No;Si pero no es tanto
2022-10-15T12:17:08Z;Mujer cis;31 - 35;Diplomado de posgrado en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;251 - 500;Nacional;;Responsable;Indeterminado;Full time;Generalista;1;;4;5;113000;Medicina prepaga / Plan de salud, Abono de celular;No recibo bono;No recibo bono;3 o más ajustes;;Diciembre;No;Si;No;No está permitido;No;0;2;Sí, activamente;1;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Sumaria mucho a la carrera en sí y a los profesionales.es una función que está en auge;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;Si;Si;Totalmente de acuerdo;No;Si;Si, es muy machista
2022-10-15T14:20:31Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;1.001 - 2.500;Multinacional;;Supervisor;Indeterminado;Full time;Diseño organizacional;0;;2;15;405000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Charter / Servicio de transporte, Comedor / Almuerzos, Frutas y snacks, Guadería, Home office, Seguro de vida (adicionales a los de ley);Dos sueldos;Anual;3 o más ajustes;;Septiembre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-15T14:48:09Z;Hombre cis;25 - 30;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Tucumán;Relación de Dependencia;Servicios de salud;251 - 500;Nacional;;HRBP;Eventual;Full time;Generalista;0;;0;6;83000;No tengo beneficios adicionales;No recibo bono;No recibo bono;No tuve ajustes;;NA;Si, en proyectos ad honorem;Si;No;No está permitido;No;0;4;Sí, activamente;5;;Si, tiene un rol importante real;Si;Debido a que asi nuclearia y estableceria homogeneidad de procesos, procedimientos y honorarios;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.7;Si;No;Totalmente en desacuerdo;Si;Si;No es un entorno machista
2022-10-15T15:18:17Z;Mujer cis;41 - 45;Universitario abandonado;Administración de Empresas;Universidad Pública;Argentina;San Juan;Relación de Dependencia;Otros;501 - 1.000;Nacional;;Administrativo;Plazo Fijo;Full time;Administración de personal;0;;0;15;94600;No tengo beneficios adicionales;No recibo bono;No recibo bono;No tuve ajustes;;Octubre;No;Si;No;No está permitido;No;0;3;Sí, activamente;1;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Para poder estar más respaldados;No;;Archivar;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.1;Si;No;De acuerdo;No;No;Si pero no es tanto
2022-10-15T17:19:40Z;Mujer cis;31 - 35;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Pública;España;NA;Relación de Dependencia;Otros;501 - 1.000;Multinacional;;Director;Indeterminado;Full time;Generalista;5;;0;11;4166;Horarios flexibles, Comedor / Almuerzos;Variable en función de los resultados de compañía;Anual;No tuve ajustes;;NA;No;Si;No;No está permitido;No;0;1;Sí, activamente;1;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;Si;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-15T17:31:40Z;Mujer cis;41 - 45;Maestría o superior en curso;Psicología;Universidad Privada;Perú;NA;Relación de Dependencia;Otros;2.501 - 5.000;Nacional;;Gerente;Indeterminado;Full time;Capacitación y desarrollo;2;;9;19;18000;Tarjeta de descuento, Abono de celular, Combustible, Comedor / Almuerzos, Home office;Dos sueldos;Anual;No tuve ajustes;;NA;No;Si;No;No está permitido;No;0.1;5;No,  pero escucho ofertas;2;;Si, tiene un rol importante real;No se;No segmentaría a un rol o profesión;No;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;No;No;Totalmente en desacuerdo;Si;Si;Si pero no es tanto
2022-10-15T19:01:36Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Alimentación, bebidas;501 - 1.000;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;0;3;147877;No tengo beneficios adicionales, Préstamos;No recibo bono;No recibo bono;2 ajustes;;Septiembre;Si, en emprendimiento relacionado con RRHH;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-15T20:11:10Z;Mujer cis;18 - 25;Universitario en curso;Psicología;Universidad Privada;Guatemala;NA;Relación de Dependencia;Transporte marítimo, puertos;101 - 250;Nacional;;Analista;Indeterminado;Full time;Administración de personal;0;;2;2;4000;Seguro de vida (adicionales a los de ley);Un sueldo;Anual;1 solo;;Marzo;No;Si;No;No está permitido;Si;0.1;3;No,  pero escucho ofertas;2;;Si, tiene un rol importante real;Si;Para problemas laborales legales;No;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.4;Si;No;De acuerdo;No;No;Si pero no es tanto
2022-10-15T20:52:18Z;Hombre cis;31 - 35;Diplomado de posgrado completo;Ingeniería Industrial;Universidad Privada;Perú;NA;Relación de Dependencia;Bancos, banca online;10.001 o más;Nacional;;Jefe;Indeterminado;Full time;People analytics;1;;0;11;10500;Medicina prepaga / Plan de salud, Préstamos;Tres sueldos o más;Anual;No tuve ajustes;;Abril;No;Si;No;No está permitido;Si;0.1;5;Sí, activamente;3;;Si, tiene un rol importante real;Si;NA;No;;Armar presentaciones en PowerPoint;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-16T15:03:31Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Industrias químicas;251 - 500;Multinacional;;Analista;Indeterminado;Full time;Operaciones de RRHH;0;;3;4;180000;Charter / Servicio de transporte, Comedor / Almuerzos, Guadería, Gimnasio;Un sueldo;Anual;3 o más ajustes;;Septiembre;Si, en emprendimiento no relacionado con RRHH;Si;Trabajo full remoto;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0.1;4;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.2;Si;No;Ni de acuerdo ni en desacuerdo;Si;No;No es un entorno machista
2022-10-16T17:30:13Z;Mujer cis;41 - 45;Universitario completo;Lic. en Matemática Estadística;Universidad Pública;Paraguay;NA;Relación de Dependencia;Servicios profesionales;101 - 250;Nacional;;Jefe;Indeterminado;Full time;Compensaciones y beneficios;3;;4;8;10000000;Horarios flexibles, Combustible, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office, Reintegros en capacitación;Un sueldo;Anual;1 solo;;Abril;No;Si;Sí;No está permitido;No;NA;3;No estoy buscando cambiar;3;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;No;;Armar presentaciones en PowerPoint;Si;No;creo no tener jajaja;Totalmente de acuerdo;0.8;No;Si;Ni de acuerdo ni en desacuerdo;Si;No;No es un entorno machista
2022-10-16T19:16:50Z;Mujer cis;31 - 35;Universitario completo;Administración de Empresas;Universidad Pública;Argentina;Tucumán;Relación de Dependencia;Minería;101 - 250;Multinacional;;Jefe;Indeterminado;Full time;Generalista;1;;1;10;410000;Medicina prepaga / Plan de salud, Abono de celular, Idiomas, Seguro de vida (adicionales a los de ley);Dos sueldos;Anual;3 o más ajustes;;Septiembre;No;Si;Sí;Sí, formalmente está avalado por la empresa;Si;0.4;3;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;Si;creo que debería focalizar ya que el área es importante en una empresa , ciencias económicas es muy global y seria bueno tener algo más especifico;No;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;No;No;En desacuerdo;Si;Si;Si pero no es tanto
2022-10-16T19:37:38Z;Mujer cis;18 - 25;Universitario en curso;Contador Público;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Bancos, banca online;5.001 - 10.000;Multinacional;;Auditor;Plazo Fijo;Full time;No estoy en RRHH;0;;0;0;200000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Idiomas, Posgrados, Préstamos, Seguro de vida (adicionales a los de ley);Dos sueldos;Semestral;3 o más ajustes;;Octubre;No;Si;No;Sí, formalmente está avalado por la empresa;Si;0.4;5;No estoy buscando cambiar;4;;Si, tiene un rol importante real;Si;NA;No;;NA;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-16T20:10:41Z;Mujer cis;18 - 25;Universitario en curso;Administración de Empresas;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Bancos, banca online;1.001 - 2.500;Multinacional;;HRBP;Indeterminado;Full time;Generalista;0;;1;4;280000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Home office, Spotify / Netflix / Servicios de Streaming;Variable en función de los resultados de compañía;Anual;3 o más ajustes;;Octubre;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;NA;4;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;NA;NA;No;;Armar presentaciones en PowerPoint;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No se;No se;Ni de acuerdo ni en desacuerdo;Si;No;No es un entorno machista
2022-10-16T21:05:19Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;1;5;321000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Gimnasio, Home office, Idiomas;No recibo bono;No recibo bono;2 ajustes;;Septiembre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T09:33:14Z;Mujer cis;41 - 45;Diplomado de posgrado completo;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios profesionales;1 - 50;Nacional;;Jefe;Indeterminado;Full time;Generalista;3;;1;15;350000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Frutas y snacks, Gimnasio, Home office, Seguro de vida (adicionales a los de ley), Reintegros en capacitación;Un sueldo;Semestral;3 o más ajustes;;Agosto;Si, en emprendimiento relacionado con RRHH;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;4;No,  pero escucho ofertas;2;;Si, tiene un rol importante real;No se;NA;Si;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.5;Si;No;De acuerdo;Si;Si;Si pero no es tanto
2022-10-17T09:45:40Z;Mujer cis;18 - 25;Terciario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Analista;Indeterminado;Full time;Administración de personal;0;;0;3;114000;Frutas y snacks;No recibo bono;No recibo bono;2 ajustes;;Septiembre;No;Si;Sí;Sí, formalmente está avalado por la empresa;No;0;5;No estoy buscando cambiar;4;;Si, tiene un rol importante real;No se;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No;No;De acuerdo;No;No;No es un entorno machista
2022-10-17T10:09:22Z;Hombre cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Bancos, banca online;501 - 1.000;Nacional;;Jefe;Indeterminado;Full time;HRIS / Administración de sistemas de RH;5;;5;13;800000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Guadería, Gimnasio, Home office, Préstamos;Variable en función de los resultados de compañía;Anual;3 o más ajustes;;Diciembre;Si, en emprendimiento relacionado con RRHH;Si;No;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;3;No,  pero escucho ofertas;1;;Si, tiene un rol importante real;No se;NA;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;De acuerdo;0.4;Si;Si;Totalmente en desacuerdo;Si;No;Si pero no es tanto
2022-10-17T10:22:51Z;Hombre cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Industria metalúrgica, metalmecánica;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Generalista;2;;2;15;500000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Comedor / Almuerzos;Variable en función de los resultados de compañía;Anual;3 o más ajustes;;Octubre;Si, en emprendimiento relacionado con RRHH;Si;No;Sí, formalmente está avalado por la empresa;No;0;2;Sí, activamente;2;;Se dice que sí, pero en la práctica no tiene un rol importante;No;existen comunidades que nos nuclean muy bien;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.2;No;No;En desacuerdo;No;Si;Si pero no es tanto
2022-10-17T10:29:16Z;Hombre cis;41 - 45;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Industria metalúrgica, metalmecánica;1.001 - 2.500;Nacional;;Director;Indeterminado;Full time;Generalista;13;;4;15;809200;Medicina prepaga / Plan de salud, Abono de celular, Guadería, Home office, Seguro de vida (adicionales a los de ley);Dos sueldos;Anual;3 o más ajustes;;Septiembre;Si, en emprendimiento relacionado con RRHH;Si;No;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;2;Sí, activamente;2;;Se dice que sí, pero en la práctica no tiene un rol importante;No;Como los anteriores, los colegios no sirven para mucho;Si;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.2;Si;Si;Totalmente en desacuerdo;No;No;Si pero no es tanto
2022-10-17T10:41:59Z;Mujer cis;31 - 35;Maestría o superior completa;Comunicación;Universidad Privada;España;NA;Relación de Dependencia;Alimentación, bebidas;2.501 - 5.000;Multinacional;;Responsable;Indeterminado;Full time;Diversidad e inclusión;3;;3;3;2500;Horarios flexibles, Frutas y snacks, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegro en electricidad;No recibo bono;No recibo bono;No tuve ajustes;;Enero;No;Si;No;No está permitido;No;0.5;5;No,  pero escucho ofertas;4;;Si, tiene un rol importante real;Si;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.6;Si;Si;Totalmente de acuerdo;Si;No;Si pero no es tanto
2022-10-17T10:57:47Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Comercio;51 - 100;Nacional;;Responsable;Plazo Fijo;Full time;Generalista;0;;1;3;160000;No tengo beneficios adicionales;No recibo bono;No recibo bono;2 ajustes;;Octubre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T11:00:20Z;Hombre cis;25 - 30;Diplomado de posgrado completo;Ingeniería Industrial;Universidad Pública;Argentina;Neuquén;Relación de Dependencia;Comercio;2.501 - 5.000;Multinacional;;Analista;Indeterminado;Full time;People analytics;0;;0;5;336000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Vacaciones extendidas, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Guadería, Gimnasio, Home office, Idiomas, Posgrados, Reintegros en capacitación;Dos sueldos;Anual;3 o más ajustes;;Octubre;Si, en emprendimiento no relacionado con RRHH;Si;Trabajo full remoto;No me interesa;No;0.1;5;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;No se;NA;Si;;Armar presentaciones en PowerPoint;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.2;No;No se;Ni de acuerdo ni en desacuerdo;Si;No;No es un entorno machista
2022-10-17T11:14:02Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;6;6;250000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles;Un sueldo;Anual;2 ajustes;;Julio;No;Si;Sí;Sí, formalmente está avalado por la empresa;No;0;4;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;No se;NA;Si;;NA;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T11:55:15Z;Mujer cis;46 - 50;Diplomado de posgrado completo;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1.001 - 2.500;Multinacional;;Gerente;Indeterminado;Full time;Tengo mas de un area.;30;;8;21;600000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Abono de celular, Abono de internet, Frutas y snacks, Gimnasio, Home office, Idiomas, Préstamos, Reintegros en capacitación;Dos sueldos;Trimestral;3 o más ajustes;;Agosto;Si, en emprendimiento no relacionado con RRHH;Si;Sí;Sí, formalmente está avalado por la empresa;No;0.2;5;No,  pero escucho ofertas;5;;Si, tiene un rol importante real;Si;Necesitamos practicas claras, equipos de networking y apoyo conjunto;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;Si;Si;Totalmente de acuerdo;Si;Si;Si pero no es tanto
2022-10-17T12:55:05Z;Mujer cis;31 - 35;Maestría o superior en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Educación;1 - 50;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;;2;7;250000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de internet, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Posgrados;Menos de un sueldo;Anual;3 o más ajustes;;Agosto;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T13:01:27Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Multinacional;;Gerente;Contractor (para otros países);Full time;Reclutamiento y selección;2;;0;2;450000;No tengo beneficios adicionales;No recibo bono;No recibo bono;No tuve ajustes;;Septiembre;No;Si;Trabajo full remoto;No me interesa;Si;0.3;5;No,  pero escucho ofertas;4;;Si, tiene un rol importante real;No;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.2;No;No;Totalmente en desacuerdo;Si;No;No es un entorno machista
2022-10-17T13:30:01Z;Mujer cis;31 - 35;Terciario completo;RRHH / RRLL / RRTT;No estudié en la Universidad;Argentina;Neuquén;Relación de Dependencia;Construcción;101 - 250;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;1;10;199200;Medicina prepaga / Plan de salud, Préstamos;No recibo bono;No recibo bono;2 ajustes;;Septiembre;No;Si;No;No me interesa;No;0;4;No estoy buscando cambiar;3;;Si, tiene un rol importante real;Si;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;No;No;En desacuerdo;Si;No;Si pero no es tanto
2022-10-17T14:13:06Z;Mujer cis;46 - 50;Universitario abandonado;Comunicación Institucional;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Servicios de salud;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Generalista;4;;0;12;323000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Frutas y snacks, Home office, Posgrados, Seguro de vida (adicionales a los de ley), Cochera, equipo de telefonía celular, notebook;Un sueldo;Anual;3 o más ajustes;;Agosto;Si, en emprendimiento relacionado con RRHH;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;NA;4;No,  pero escucho ofertas;5;;Si, tiene un rol importante real;Si;NA;Si;;Entrevistas de selección;Si;No;No tengo ninguna discapacidad;De acuerdo;0.5;No;No;Ni de acuerdo ni en desacuerdo;No;No;Si pero no es tanto
2022-10-17T14:45:52Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Educación;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;;7;8;148000;Medicina prepaga / Plan de salud, Horarios flexibles, Licencias extendidas, Home office;No recibo bono;No recibo bono;3 o más ajustes;;Agosto;Si, en emprendimiento relacionado con RRHH;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
